time,t2m_mean,runoff,e_load,energy
2017-06-17,289.75525,2920158.525981009,17815.958333333332,0.49216957499596714
2017-06-18,289.0023,3446212.7327248454,14141.375,0.4154584734837426
2017-06-19,290.23444,2666440.3470903635,20218.333333333332,0.5269655386641816
2017-06-20,291.28165,4531668.224841356,22261.75,0.6304468681632931
2017-06-21,291.1635,5148854.84418273,22982.666666666668,0.5676674839052004
2017-06-22,291.94418,4150580.636024475,23461.583333333332,0.7114241414662567
2017-06-23,292.6982,4049305.151090026,23925.375,0.7869220503754898
2017-06-24,292.84567,4531052.6527017355,19450.958333333332,0.41637836677612067
2017-06-25,289.33594,13053597.593575716,15885.333333333334,0.38779501577816977
2017-06-26,289.33557,5834785.596057773,21750.708333333332,0.6177016799384605
2017-06-27,288.43884,9306038.288295269,22671.75,0.4934627583200349
2017-06-28,286.0881,22220279.78795767,22181.625,0.6438853093041208
2017-06-29,284.3982,17199857.21951723,20569.0,0.673668521118217
2017-06-30,283.5137,10566820.275515318,20128.875,0.6551373374021947
2017-07-01,283.93707,6189360.94404757,15729.375,0.6179683156753817
2017-07-02,285.9976,4480973.561614752,13434.083333333334,0.48809004822107305
2017-07-03,288.53104,3653970.8136618137,19716.916666666668,0.6066629604299235
2017-07-04,288.61572,5267026.894316077,21193.5,0.6578303583450986
2017-07-05,290.2014,4157476.5342772007,22066.25,0.6363661815229433
2017-07-06,291.45078,3680635.395139456,22488.458333333332,0.6838673380554523
2017-07-07,292.5308,4577418.026462197,22814.708333333332,0.6944394450243772
2017-07-08,292.31018,4144666.258648038,18809.25,0.4822507255824991
2017-07-09,290.2642,14170596.500694752,16104.25,0.47095870212388696
2017-07-10,289.432,13381360.159128904,21768.916666666668,0.7800828437234615
2017-07-11,288.4354,7600618.650764227,22793.333333333332,0.7364745689500019
2017-07-12,289.92255,3732468.4735536575,22909.791666666668,0.6862403961140507
2017-07-13,290.2935,6016120.23255229,23345.958333333332,0.6438586457304286
2017-07-14,288.49005,10143181.624770164,22223.666666666668,0.6481648128817058
2017-07-15,287.52118,3908231.9131046534,17439.166666666668,0.34643981298169413
2017-07-16,287.6818,3395087.1276035905,14258.041666666666,0.30024517156009906
2017-07-17,289.20502,3677708.219215274,20326.333333333332,0.47738462338368753
2017-07-18,289.87128,4045337.6706689596,22186.125,0.5927845703231759
2017-07-19,289.97437,3920805.812343955,22936.833333333332,0.6124489559211131
2017-07-20,289.9219,6193790.828019381,22883.541666666668,0.6006636563491968
2017-07-21,288.93417,9571033.194065094,23000.458333333332,0.6931862570608477
2017-07-22,289.72314,7529454.040557146,18250.125,0.40074018080569324
2017-07-23,290.15833,5924603.242605925,15973.875,0.4098457912215516
2017-07-24,286.63052,16143065.158963203,21323.75,0.6620965301358376
2017-07-25,284.9002,6852955.162003636,21431.916666666668,0.6873069390617356
2017-07-26,285.15878,3780069.131284952,21486.916666666668,0.8080529325264936
2017-07-27,287.73077,3153135.1941227913,21197.583333333332,0.6585369430479397
2017-07-28,289.7653,3167781.422972679,21161.583333333332,0.643472023911893
2017-07-29,289.72565,7677640.096634626,17681.666666666668,0.5658143655335981
2017-07-30,289.37317,6220090.702667832,14807.0,0.44836132341981666
2017-07-31,290.8067,3775699.272841215,20508.333333333332,0.7390209402375991
2017-08-01,292.80353,3531711.2320512533,22736.416666666668,0.7011053384474067
2017-08-02,293.8581,3772222.3458737135,23476.958333333332,0.7739768853479664
2017-08-03,294.26715,3393375.1581460238,23573.291666666668,0.8438754437818546
2017-08-04,294.7635,3781014.2228752375,22742.791666666668,0.6825741547313845
2017-08-05,293.73648,4966608.233630657,18812.25,0.37145024510490116
2017-08-06,289.56384,12968973.190128803,15763.5,0.40885923899494325
2017-08-07,288.65408,2879703.389905393,16815.458333333332,0.522992666184056
2017-08-08,288.35095,7935077.581435442,16882.375,0.4821440712877306
2017-08-09,288.6429,26391896.680772305,17185.75,0.6706555372910076
2017-08-10,286.8481,20954928.409159184,16317.5,0.6275405386308521
2017-08-11,283.70218,14784963.162124157,14573.875,0.45192091050771444
2017-08-12,285.2059,3770125.592082739,12452.083333333334,0.47103869284496336
2017-08-13,287.47916,3661660.7047617435,11026.75,0.4032865520932905
2017-08-14,288.22192,5171657.507374883,12844.875,0.4808908833242011
2017-08-15,289.34344,4213118.9568936825,11387.75,0.3872217489437892
2017-08-16,289.67102,5287969.180107117,13681.166666666666,0.5052347261051051
2017-08-17,290.6547,3948742.9350167513,14228.166666666666,0.39716726193094937
2017-08-18,290.8318,6178547.655642033,14852.625,0.48457045649371344
2017-08-19,288.06763,11803203.748434782,13648.333333333334,0.362851242589193
2017-08-20,285.96436,3695916.2387102842,11896.875,0.3408937896537335
2017-08-21,286.2312,3701238.2262200117,15016.291666666666,0.4582668410464386
2017-08-22,287.3066,3688029.2982906103,16055.625,0.4596533468784288
2017-08-23,288.28268,4256236.742600799,16660.833333333332,0.4083259675211009
2017-08-24,289.43243,4544364.658951759,17372.125,0.3816757256158286
2017-08-25,289.67355,5196274.183422327,18162.583333333332,0.49608912032870855
2017-08-26,290.28452,4529829.373836517,15986.083333333334,0.36037153023582597
2017-08-27,290.79263,4053952.3688703775,14978.166666666666,0.45420064605839056
2017-08-28,290.32812,6192857.327565551,20819.583333333332,0.6359129007701774
2017-08-29,289.4401,3702048.363864422,21293.083333333332,0.7705772797022212
2017-08-30,290.3265,3873018.0405527353,21664.208333333332,0.7641246948687286
2017-08-31,288.86105,14995585.7026577,21948.666666666668,0.7760966394564898
2017-09-01,285.3577,23526731.680750847,21342.5,0.5809326118170293
2017-09-02,281.3434,10525805.039167404,16090.333333333334,0.3932743801719001
2017-09-03,282.18216,4596309.095069766,12980.25,0.518019909690476
2017-09-04,283.7545,4367273.6203074455,18802.958333333332,0.4995287213349918
2017-09-05,286.35443,3829385.277211666,20558.458333333332,0.5376709635015672
2017-09-06,286.9211,4964793.392837048,21025.875,0.44646820968767625
2017-09-07,285.57794,7404862.570673227,21107.166666666668,0.5453634045117434
2017-09-08,284.84985,3825826.7983198166,20111.125,0.4458282839190654
2017-09-09,283.69427,21557106.162667274,16163.416666666666,0.41081901166131396
2017-09-10,281.37915,61992729.38799858,13508.25,0.49540919919955956
2017-09-11,284.18414,9089542.353332043,18991.958333333332,0.7798162079865403
2017-09-12,282.0893,14241842.248857021,20453.541666666668,0.6722820152862268
2017-09-13,282.6312,5488304.173067212,20343.583333333332,0.7030651111137775
2017-09-14,282.41125,15072867.12116003,21008.541666666668,0.6294069887893005
2017-09-15,279.56064,8377455.788075924,20314.0,0.6524843118198289
2017-09-16,280.008,11184874.57421422,15850.791666666666,0.5251257520794255
2017-09-17,279.5912,8308717.865079641,13177.833333333334,0.5433103093374502
2017-09-18,279.25333,7870709.516882896,18935.708333333332,0.6562172121367255
2017-09-19,278.34586,7745510.34027338,20420.583333333332,0.6069429279536908
2017-09-20,280.03748,5508870.574861765,20232.166666666668,0.5775463379581303
2017-09-21,280.8508,5606340.027347207,20060.791666666668,0.6141287610637166
2017-09-22,282.60947,5480925.586774945,19854.875,0.5852121153946143
2017-09-23,283.02393,7537332.7015936375,15724.791666666666,0.34658646263700077
2017-09-24,282.5889,9331899.769604206,13334.041666666666,0.284020386968445
2017-09-25,281.90842,6899834.271490574,19069.166666666668,0.4693588877023599
2017-09-26,282.12036,6620095.440149307,20291.708333333332,0.4368559913716676
2017-09-27,282.8719,5619990.660369396,20284.875,0.5219527868100634
2017-09-28,283.57596,4919845.449477434,20262.5,0.5476564718492655
2017-09-29,284.10165,5615257.337003946,20168.041666666668,0.524325844868662
2017-09-30,283.3105,7214830.856114626,15636.333333333334,0.21941454791244216
2018-04-01,274.74442,2878952.863819897,10476.875,0.41416529015967485
2018-04-02,275.68655,3385471.038006246,10746.5,0.40079350795307744
2018-04-03,276.6968,6976279.47229147,18792.208333333332,0.36069149312013143
2018-04-04,276.14322,11044331.21675253,21297.083333333332,0.31307035050600796
2018-04-05,277.44952,5804220.597162843,20264.458333333332,0.3149901278118405
2018-04-06,277.57678,4170040.084287524,19380.875,0.41661833893934974
2018-04-07,279.0958,5396075.15616715,15090.458333333334,0.44606825608229445
2018-04-08,279.65512,6854946.767628193,12584.041666666666,0.421177810040702
2018-04-09,278.18298,9279564.132630825,19188.875,0.3997003014317006
2018-04-10,276.98547,10346450.417160988,20250.916666666668,0.37452988786634084
2018-04-11,276.18457,9237643.959701061,20583.041666666668,0.423884162770452
2018-04-12,276.11932,18895719.965040684,20815.708333333332,0.43916239049603584
2018-04-13,276.19016,10728698.77550006,19573.625,0.5042215103048047
2018-04-14,278.42184,7709228.427290916,15409.25,0.41460523912559477
2018-04-15,279.05823,9310254.150211811,13314.291666666666,0.4646261033720089
2018-04-16,280.735,11627036.688953638,18541.041666666668,0.5572820219521203
2018-04-17,282.0218,11259782.29355812,19618.708333333332,0.516926703169099
2018-04-18,282.37143,11392126.577854156,19651.208333333332,0.466465889956765
2018-04-19,283.0635,13693545.893162489,19725.875,0.5792394748875798
2018-04-20,283.8174,14837071.943998337,19685.875,0.660843342172308
2018-04-21,284.4159,16044878.297924995,15710.875,0.5981306168484456
2018-04-22,284.11606,17420448.137402534,13190.666666666666,0.6689624003615581
2018-04-23,283.3581,19031124.30936098,18782.916666666668,0.6824008415023858
2018-04-24,283.08398,20490456.668496132,19647.0,0.7576321146746977
2018-04-25,283.78345,19914759.69415903,14358.666666666666,0.5996504405488964
2018-04-26,282.59247,20615963.838160038,19048.583333333332,0.639192520334308
2018-04-27,281.68073,17342174.848794937,19467.833333333332,0.6458984091178757
2018-04-28,282.58426,21467990.19384384,15138.375,0.5990638419276697
2018-04-29,282.63806,31985697.996258736,13029.375,0.5614682030217828
2018-04-30,280.61096,19931101.5406847,14530.833333333334,0.6923063591290077
2018-05-01,278.9493,11320764.090389013,11761.041666666666,0.5970507421139148
2018-05-02,279.36163,16650988.758444786,19041.083333333332,0.7141438259828526
2018-05-03,282.19904,18499304.754137993,20389.583333333332,0.624354241574644
2018-05-04,282.7042,22665010.167360306,20607.0,0.6417388916219052
2018-05-05,283.32196,14744400.808036327,16321.083333333334,0.5779062962029738
2018-05-06,285.31323,17807158.25533867,13271.125,0.6375927059127808
2018-05-07,283.94348,18149735.94915867,19120.333333333332,0.5795594377718851
2018-05-08,283.53406,20994997.312009335,20398.416666666668,0.6525243071803671
2018-05-09,281.7674,17912581.297278404,20510.291666666668,0.6742151243789054
2018-05-10,282.78976,14761509.325444698,20559.541666666668,0.7036383779481581
2018-05-11,283.3002,16586777.17423439,20281.708333333332,0.6853205028216727
2018-05-12,283.9348,15875771.89642191,16107.708333333334,0.5834256559572423
2018-05-13,282.3832,20815503.59636545,13389.833333333334,0.493489421893727
2018-05-14,279.492,20955852.388322353,18901.958333333332,0.6419522002114422
2018-05-15,278.92502,15718955.411314964,19937.666666666668,0.654084126241356
2018-05-16,280.30978,15483006.237626076,19661.75,0.5985572340275195
2018-05-17,281.15152,13592402.464389801,20027.833333333332,0.7109441971397985
2018-05-18,282.439,13615281.711876392,19585.875,0.6370194390784003
2018-05-19,282.3656,14888412.399113178,15395.791666666666,0.5072611577057061
2018-05-20,282.28363,15027305.675506592,12848.541666666666,0.5315383415523799
2018-05-21,283.43076,12002139.93960619,18754.083333333332,0.6704822240620089
2018-05-22,282.30835,15523133.096158504,20613.083333333332,0.6318067104215911
2018-05-23,284.2142,11697339.415371418,20536.458333333332,0.6440586225331195
2018-05-24,285.344,12325893.6278224,20355.458333333332,0.5872652105689073
2018-05-25,287.25714,9000194.561779499,20253.333333333332,0.6190348586230664
2018-05-26,287.81424,10966244.214266539,16136.541666666666,0.5237792416079735
2018-05-27,287.49472,16475992.403745651,13697.75,0.5908247976568052
2018-05-28,286.4624,16305788.156032562,19755.5,0.7542325090289527
2018-05-29,286.28418,15125442.860245705,21135.166666666668,0.7171968051706002
2018-05-30,286.99136,17560730.694293976,21602.25,0.7845889876774295
2018-05-31,286.7134,12022054.339975119,21254.791666666668,0.7791229550705452
2018-06-01,287.16986,8161024.432301521,20251.041666666668,0.7426871816202654
2018-06-02,287.20578,9602426.131278276,14586.916666666666,0.6468049706234077
2018-06-03,287.5425,9370634.035885334,13593.708333333334,0.5760931731919098
2018-06-04,286.46414,14823035.077750683,20070.583333333332,0.794614491385666
2018-06-05,287.09723,9865316.417843103,20855.708333333332,0.7567388849560118
2018-06-06,286.94327,13568057.766079903,21172.75,0.7676842819566264
2018-06-07,286.86554,15281176.402032375,21323.583333333332,0.8270373969952819
2018-06-08,286.14337,13756910.496473312,20706.041666666668,0.7858955027883433
2018-06-09,288.2758,7049734.987825155,16497.291666666668,0.6233943529217277
2018-06-10,289.84894,7137178.521245718,14082.416666666666,0.5451500959222064
2018-06-11,288.7738,12710743.36835742,20817.833333333332,0.7997472293213987
2018-06-12,286.80927,15915519.559204578,22041.625,0.6970258116725127
2018-06-13,284.6538,13078782.64927864,21495.083333333332,0.7238760303804759
2018-06-14,286.33832,6580713.312134147,21270.375,0.773203641710895
2018-06-15,287.12662,6387631.058841944,20889.583333333332,0.7794029225943124
2018-06-16,287.99582,7064412.678331137,16886.708333333332,0.5739067601491561
2018-06-17,288.68924,6602716.186910868,14480.25,0.545496722380204
2018-06-18,288.73828,8813808.259636164,20705.375,0.7930546723246771
2018-06-19,290.20953,5708939.799621701,22392.375,0.7247159329517776
