,time,ID,SWE_output
2378,2019-11-06,3,0.40510908
2379,2019-11-07,3,0.4289438
2380,2019-11-08,3,0.4449928
2381,2019-11-09,3,0.76035446
2382,2019-11-10,3,0.5232407
2383,2019-11-11,3,0.4931072
2384,2019-11-12,3,1.0992713
2385,2019-11-13,3,1.2165872
2386,2019-11-14,3,1.0056024
2387,2019-11-15,3,1.603158
2388,2019-11-16,3,1.5859078
2389,2019-11-17,3,2.3886719
2390,2019-11-18,3,2.7405884
2391,2019-11-19,3,2.7594357
2392,2019-11-20,3,2.7166615
2393,2019-11-21,3,2.7079525
2394,2019-11-22,3,2.387103
2395,2019-11-23,3,2.401242
2396,2019-11-24,3,1.9818745
2397,2019-11-25,3,1.6193779
2398,2019-11-26,3,1.6063087
2399,2019-11-27,3,1.5550644
2400,2019-11-28,3,1.6041217
2401,2019-11-29,3,1.6343628
2402,2019-11-30,3,1.6378487
2403,2019-12-01,3,1.5975928
2404,2019-12-02,3,2.0439289
2405,2019-12-03,3,1.6489964
2406,2019-12-04,3,1.7479044
2407,2019-12-05,3,1.6703191
2408,2019-12-06,3,1.6722383
2409,2019-12-07,3,1.7486064
2410,2019-12-08,3,1.7619641
2411,2019-12-09,3,1.6339045
2412,2019-12-10,3,1.6522132
2413,2019-12-11,3,1.638495
2414,2019-12-12,3,1.7321088
2415,2019-12-13,3,1.7757704
2416,2019-12-14,3,1.7600724
2417,2019-12-15,3,1.7339401
2418,2019-12-16,3,1.6267283
2419,2019-12-17,3,1.6357527
2420,2019-12-18,3,1.49754
2421,2019-12-19,3,1.3666843
2422,2019-12-20,3,1.7416606
2423,2019-12-21,3,1.7899575
2424,2019-12-22,3,2.891882
2425,2019-12-23,3,2.9595227
2426,2019-12-24,3,2.8386261
2427,2019-12-25,3,2.8436873
2428,2019-12-26,3,2.868678
2429,2019-12-27,3,2.7636626
2430,2019-12-28,3,2.9101825
2431,2019-12-29,3,3.181081
2432,2019-12-30,3,3.2610424
2433,2019-12-31,3,3.304139
2434,2020-01-01,3,4.878817
2435,2020-01-02,3,4.8689723
2436,2020-01-03,3,4.863537
2437,2020-01-04,3,2.7879558
2438,2020-01-05,3,2.7893858
2439,2020-01-06,3,2.8039765
2440,2020-01-07,3,2.7847922
2441,2020-01-08,3,2.787398
2442,2020-01-09,3,2.8118625
2443,2020-01-10,3,2.8160565
2444,2020-01-11,3,2.823032
2445,2020-01-12,3,2.8277693
2446,2020-01-13,3,2.8208525
2447,2020-01-14,3,2.8184664
2448,2020-01-15,3,2.8181365
2449,2020-01-16,3,5.3382683
2450,2020-01-17,3,5.335087
2451,2020-01-18,3,5.3077397
2452,2020-01-19,3,5.309911
2453,2020-01-20,3,5.337561
2454,2020-01-21,3,5.3373814
2455,2020-01-22,3,5.3429694
2456,2020-01-23,3,5.3133807
2457,2020-01-24,3,5.313912
2458,2020-01-25,3,5.3028355
2459,2020-01-26,3,5.3115516
2460,2020-01-27,3,5.3177385
2461,2020-01-28,3,2.7805667
2462,2020-01-29,3,2.795009
2463,2020-01-30,3,5.3213687
2464,2020-01-31,3,2.8019526
2465,2020-02-01,3,2.6324556
2466,2020-02-02,3,2.6731174
2467,2020-02-03,3,2.6782699
2468,2020-02-04,3,2.6707542
2469,2020-02-05,3,2.6612308
2470,2020-02-06,3,2.6509137
2471,2020-02-07,3,2.6422262
2472,2020-02-08,3,2.6243665
2473,2020-02-09,3,1.9146773
2474,2020-02-10,3,2.626866
2475,2020-02-11,3,2.647187
2476,2020-02-12,3,2.6407015
2477,2020-02-13,3,2.6143897
2478,2020-02-14,3,2.6320066
2479,2020-02-15,3,2.636487
2480,2020-02-16,3,2.6449592
2481,2020-02-17,3,2.6180851
2482,2020-02-18,3,2.6275935
2483,2020-02-19,3,2.6265247
2484,2020-02-20,3,2.6218686
2485,2020-02-21,3,2.639283
2486,2020-02-22,3,2.6602259
2487,2020-02-23,3,2.7507474
2488,2020-02-24,3,2.5571113
2489,2020-02-25,3,2.6561897
2490,2020-02-26,3,2.6929777
2491,2020-02-27,3,2.7064466
2492,2020-02-28,3,2.668952
2493,2020-02-29,3,2.6574156
2494,2020-03-01,3,2.667362
2495,2020-03-02,3,7.058301
2496,2020-03-03,3,6.2286873
2497,2020-03-04,3,6.241699
2498,2020-03-05,3,6.161882
2499,2020-03-06,3,6.152959
2500,2020-03-07,3,6.1706667
2501,2020-03-08,3,6.00371
2502,2020-03-09,3,6.086576
2503,2020-03-10,3,6.929046
2504,2020-03-11,3,5.857239
2505,2020-03-12,3,6.9177094
2506,2020-03-13,3,6.9667916
2507,2020-03-14,3,6.760373
2508,2020-03-15,3,2.6692555
2509,2020-03-16,3,2.6692085
2510,2020-03-17,3,2.6616588
2511,2020-03-18,3,2.6309884
2512,2020-03-19,3,2.555065
2513,2020-03-20,3,2.5634155
2514,2020-03-21,3,2.6120272
2515,2020-03-22,3,2.572407
2516,2020-03-23,3,2.6423044
2517,2020-03-24,3,2.6412709
2518,2020-03-25,3,2.6332934
2519,2020-03-26,3,2.6245914
2520,2020-03-27,3,2.6247177
2521,2020-03-28,3,2.599756
2522,2020-03-29,3,2.5889502
2523,2020-03-30,3,2.622267
2524,2020-03-31,3,2.6384962
2525,2020-04-01,3,2.7696369
2526,2020-04-02,3,2.7651217
2527,2020-04-03,3,2.8081238
2528,2020-04-04,3,2.7970288
2529,2020-04-05,3,2.805442
2530,2020-04-06,3,2.8108852
2531,2020-04-07,3,2.810991
2532,2020-04-08,3,2.7861893
2533,2020-04-09,3,2.793512
2534,2020-04-10,3,2.7689457
2535,2020-04-11,3,2.7761476
2536,2020-04-12,3,2.774422
2537,2020-04-13,3,1.758584
2538,2020-04-14,3,1.7486721
2539,2020-04-15,3,0.8236312
2540,2020-04-16,3,0.69307095
2541,2020-04-17,3,0.7779174
2542,2020-04-18,3,0.59043765
2543,2020-04-19,3,0.54628855
2544,2020-04-20,3,0.54977965
2545,2020-04-21,3,0.54180473
2546,2020-04-22,3,0.57401544
2547,2020-04-23,3,0.5577989
2548,2020-04-24,3,0.5594266
2549,2020-04-25,3,0.43894374
2550,2020-04-26,3,0.41537264
2551,2020-04-27,3,0.3371087
2552,2020-04-28,3,0.32269442
2553,2020-04-29,3,0.3224082
2554,2020-04-30,3,0.20594664
2555,2020-05-01,3,0.19358693
2556,2020-05-02,3,0.16805738
2557,2020-05-03,3,0.1250541
2558,2020-05-04,3,0.08541067
2559,2020-05-05,3,0.094481245
2560,2020-05-06,3,0.088137425
2561,2020-05-07,3,0.09385418
2562,2020-05-08,3,0.082335226
2563,2020-05-09,3,0.08079118
2564,2020-05-10,3,0.076223046
2565,2020-05-11,3,0.12982225
2566,2020-05-12,3,0.13387172
2567,2020-05-13,3,0.123547666
2568,2020-05-14,3,0.18695632
2569,2020-05-15,3,0.19508879
2570,2020-05-16,3,0.121046595
2571,2020-05-17,3,0.095267996
2572,2020-05-18,3,0.09678221
2573,2020-05-19,3,0.10824226
2574,2020-05-20,3,0.09060606
2575,2020-05-21,3,0.089686416
2576,2020-05-22,3,0.07611683
2577,2020-05-23,3,0.07814503
2578,2020-05-24,3,0.07416902
2579,2020-05-25,3,0.03758167
2580,2020-05-26,3,0.04043362
2581,2020-05-27,3,0.038792204
2582,2020-05-28,3,0.038018722
2583,2020-05-29,3,0.039790273
2584,2020-05-30,3,0.051610254
2585,2020-05-31,3,0.04040167
2586,2020-06-01,3,0.046394218
2587,2020-06-02,3,0.04376909
2588,2020-06-03,3,0.04067081
2589,2020-06-04,3,0.027150009
2590,2020-06-05,3,0.09527985
2591,2020-06-06,3,0.07798091
2592,2020-06-07,3,0.03347905
2593,2020-06-08,3,0.023775687
2594,2020-06-09,3,0.046098683
2595,2020-06-10,3,0.048146047
2596,2020-06-11,3,0.039711483
2597,2020-06-12,3,0.043496475
2598,2020-06-13,3,0.040285483
2599,2020-06-14,3,0.04701991
2600,2020-06-15,3,0.04106287
2601,2020-06-16,3,0.054844398
2602,2020-06-17,3,0.0410644
2603,2020-06-18,3,0.046581883
2604,2020-06-19,3,0.040902834
2605,2020-06-20,3,0.04033198
2606,2020-06-21,3,0.042321395
2607,2020-06-22,3,0.044855624
2608,2020-06-23,3,0.041035544
2609,2020-06-24,3,0.045581
2610,2020-06-25,3,0.04134659
2611,2020-06-26,3,0.036715325
2612,2020-06-27,3,0.03661935
2613,2020-06-28,3,0.037160136
2614,2020-06-29,3,0.038038827
2615,2020-06-30,3,0.03435394
2616,2020-07-01,3,0.041690934
2617,2020-07-02,3,0.039282884
2618,2020-07-03,3,0.042239986
2619,2020-07-04,3,0.043465488
2620,2020-07-05,3,0.044778142
2621,2020-07-06,3,0.04251391
2622,2020-07-07,3,0.044209257
2623,2020-07-08,3,0.036184516
2624,2020-07-09,3,0.039031565
2625,2020-07-10,3,0.037159022
2626,2020-07-11,3,0.045152273
2627,2020-07-12,3,0.037512284
2628,2020-07-13,3,0.034683093
2629,2020-07-14,3,0.037328906
2630,2020-07-15,3,0.037970133
2631,2020-07-16,3,0.0017811182
2632,2020-07-17,3,0.002213113
2633,2020-07-18,3,0.0053847306
2634,2020-07-19,3,0.0
2635,2020-07-20,3,0.002232301
2636,2020-07-21,3,0.0030429964
2637,2020-07-22,3,0.007330871
2638,2020-07-23,3,0.0039849435
2639,2020-07-24,3,0.00067619036
2640,2020-07-25,3,0.0
2641,2020-07-26,3,0.0
2642,2020-07-27,3,0.0
2643,2020-07-28,3,0.006519478
2644,2020-07-29,3,0.00489781
2645,2020-07-30,3,0.0050158286
2646,2020-07-31,3,0.0048073134
2647,2020-08-01,3,0.0
2648,2020-08-02,3,0.009057617
2649,2020-08-03,3,0.008714004
2650,2020-08-04,3,0.03577447
2651,2020-08-05,3,0.026976116
2652,2020-08-06,3,0.009421843
2653,2020-08-07,3,0.0054337312
2654,2020-08-08,3,0.007846176
2655,2020-08-09,3,0.006074813
2656,2020-08-10,3,0.0048302505
2657,2020-08-11,3,0.0064858086
2658,2020-08-12,3,0.0
2659,2020-08-13,3,0.015229922
2660,2020-08-14,3,0.0
2661,2020-08-15,3,0.0027792603
2662,2020-08-16,3,0.0
2663,2020-08-17,3,0.0007205004
2664,2020-08-18,3,0.0009136358
2665,2020-08-19,3,0.0
2666,2020-08-20,3,0.0033107302
2667,2020-08-21,3,0.0041826414
2668,2020-08-22,3,0.0085956305
2669,2020-08-23,3,0.0072327866
2670,2020-08-24,3,0.0016951881
2671,2020-08-25,3,0.004038076
2672,2020-08-26,3,0.0
2673,2020-08-27,3,0.0
2674,2020-08-28,3,0.0
2675,2020-08-29,3,0.003715613
2676,2020-08-30,3,0.0
2677,2020-08-31,3,0.0
2678,2020-09-01,3,0.008662175
2679,2020-09-02,3,0.005199945
2680,2020-09-03,3,0.0021071506
2681,2020-09-04,3,0.012093834
2682,2020-09-05,3,0.0098169455
2683,2020-09-06,3,0.0065732487
2684,2020-09-07,3,0.017329818
2685,2020-09-08,3,0.0053558056
2686,2020-09-09,3,0.0
2687,2020-09-10,3,0.0
2688,2020-09-11,3,0.0
2689,2020-09-12,3,0.0
2690,2020-09-13,3,0.0
2691,2020-09-14,3,0.0053942245
2692,2020-09-15,3,0.0
2693,2020-09-16,3,0.0
2694,2020-09-17,3,0.0
2695,2020-09-18,3,0.004430475
2696,2020-09-19,3,0.0
2697,2020-09-20,3,0.0
2698,2020-09-21,3,0.0
2699,2020-09-22,3,0.009642325
2700,2020-09-23,3,0.052783713
2701,2020-09-24,3,0.04960062
2702,2020-09-25,3,0.1599088
2703,2020-09-26,3,0.27981487
2704,2020-09-27,3,0.10865916
2705,2020-09-28,3,0.09143303
2706,2020-09-29,3,0.040523544
2707,2020-09-30,3,0.029981993
2708,2020-10-01,3,0.02803923
2709,2020-10-02,3,0.062653184
2710,2020-10-03,3,0.21726313
2711,2020-10-04,3,0.23738308
2712,2020-10-05,3,0.32203594
2713,2020-10-06,3,0.30226693
2714,2020-10-07,3,0.2763436
2715,2020-10-08,3,0.2530538
2716,2020-10-09,3,0.24243449
2717,2020-10-10,3,0.18299791
2718,2020-10-11,3,0.19522625
2719,2020-10-12,3,0.19917902
2720,2020-10-13,3,0.17954974
2721,2020-10-14,3,0.16148876
2722,2020-10-15,3,0.22163793
2723,2020-10-16,3,0.2967607
2724,2020-10-17,3,0.27505007
2725,2020-10-18,3,0.24863644
2726,2020-10-19,3,0.25288925
2727,2020-10-20,3,0.25856116
2728,2020-10-21,3,0.25970045
2729,2020-10-22,3,0.26039398
2730,2020-10-23,3,0.22288267
2731,2020-10-24,3,0.17563564
2732,2020-10-25,3,0.17602296
2733,2020-10-26,3,0.25515878
2734,2020-10-27,3,0.35394636
2735,2020-10-28,3,0.38999844
2736,2020-10-29,3,0.32995456
2737,2020-10-30,3,0.33268934
2738,2020-10-31,3,0.2936692
2739,2020-11-01,3,0.2987299
2740,2020-11-02,3,0.25301105
2741,2020-11-03,3,0.18714418
2742,2020-11-04,3,0.13587646
2743,2020-11-05,3,0.13251571
2744,2020-11-06,3,0.14750229
2745,2020-11-07,3,0.13512485
2746,2020-11-08,3,0.15281028
2747,2020-11-09,3,0.1543239
2748,2020-11-10,3,0.16243869
2749,2020-11-11,3,0.15029941
2750,2020-11-12,3,0.16174008
2751,2020-11-13,3,0.1490234
2752,2020-11-14,3,0.1713163
2753,2020-11-15,3,0.1696099
2754,2020-11-16,3,0.20245235
2755,2020-11-17,3,0.1832017
2756,2020-11-18,3,0.18631765
2757,2020-11-19,3,0.17839806
2758,2020-11-20,3,0.28016996
2759,2020-11-21,3,0.30231857
2760,2020-11-22,3,0.24307005
2761,2020-11-23,3,0.18279223
2762,2020-11-24,3,0.17673159
2763,2020-11-25,3,0.17943382
2764,2020-11-26,3,0.17690621
2765,2020-11-27,3,0.18640019
2766,2020-11-28,3,0.16953894
2767,2020-11-29,3,0.20210452
2768,2020-11-30,3,0.23288855
2769,2020-12-01,3,0.23177938
2770,2020-12-02,3,0.3891058
2771,2020-12-03,3,0.36390996
2772,2020-12-04,3,0.4899907
2773,2020-12-05,3,1.5878606
2774,2020-12-06,3,2.2530093
2775,2020-12-07,3,2.6878397
2776,2020-12-08,3,2.7553766
2777,2020-12-09,3,2.5977893
2778,2020-12-10,3,3.378601
2779,2020-12-11,3,3.3025599
2780,2020-12-12,3,3.323695
2781,2020-12-13,3,3.3618896
2782,2020-12-14,3,3.4614813
2783,2020-12-15,3,3.3687332
2784,2020-12-16,3,3.3707542
2785,2020-12-17,3,3.3867311
2786,2020-12-18,3,3.3843997
2787,2020-12-19,3,3.3527408
2788,2020-12-20,3,3.3658504
2789,2020-12-21,3,3.3613155
2790,2020-12-22,3,2.8119404
2791,2020-12-23,3,3.4284587
2792,2020-12-24,3,2.7291
2793,2020-12-25,3,2.7411695
2794,2020-12-26,3,2.787196
2795,2020-12-27,3,2.942501
2796,2020-12-28,3,4.0052757
2797,2020-12-29,3,3.9696383
2798,2020-12-30,3,4.0459685
2799,2020-12-31,3,3.60283
2800,2017-03-01,5,6.0545454
2801,2017-03-02,5,6.3847504
2802,2017-03-03,5,6.2556567
2803,2017-03-04,5,6.226093
2804,2017-03-05,5,6.178435
2805,2017-03-06,5,6.161909
2806,2017-03-07,5,6.139451
2807,2017-03-08,5,6.1406097
2808,2017-03-09,5,6.0967355
2809,2017-03-10,5,5.8441334
2810,2017-03-11,5,5.7985473
2811,2017-03-12,5,5.7276616
2812,2017-03-13,5,5.67334
2813,2017-03-14,5,5.7616353
2814,2017-03-15,5,5.51494
2815,2017-03-16,5,5.475643
2816,2017-03-17,5,5.375618
2817,2017-03-18,5,5.2109714
2818,2017-03-19,5,4.8783603
2819,2017-03-20,5,5.5316353
2820,2017-03-21,5,5.577634
2821,2017-03-22,5,5.408235
2822,2017-03-23,5,5.2674313
2823,2017-03-24,5,4.9927583
2824,2017-03-25,5,4.219996
2825,2017-03-26,5,4.2291927
2826,2017-03-27,5,4.1221867
2827,2017-03-28,5,2.453487
2828,2017-03-29,5,4.137679
2829,2017-03-30,5,0.7979792
2830,2017-03-31,5,0.7521139
2831,2017-04-01,5,0.9190491
2832,2017-04-02,5,0.83767754
2833,2017-04-03,5,0.46638215
2834,2017-04-04,5,0.4744243
2835,2017-04-05,5,0.46469283
2836,2017-04-06,5,0.4711954
2837,2017-04-07,5,0.2976374
2838,2017-04-08,5,0.23175004
2839,2017-04-09,5,0.24223056
2840,2017-04-10,5,0.2541272
2841,2017-04-11,5,0.19311792
2842,2017-04-12,5,0.2016189
2843,2017-04-13,5,0.26080263
2844,2017-04-14,5,0.21738185
2845,2017-04-15,5,0.1801223
2846,2017-04-16,5,0.22203289
2847,2017-04-17,5,0.24818192
2848,2017-04-18,5,0.24654937
2849,2017-04-19,5,0.22877488
2850,2017-04-20,5,0.24478468
2851,2017-04-21,5,0.20317173
2852,2017-04-22,5,0.18187155
2853,2017-04-23,5,0.16205312
2854,2017-04-25,5,0.21754868
2855,2017-04-26,5,0.45255128
2856,2017-04-27,5,0.483275
2857,2017-04-28,5,1.33662
2858,2017-04-29,5,0.9904226
2859,2017-04-30,5,0.8412585
2860,2017-05-01,5,0.46839648
2861,2017-05-02,5,0.8088137
2862,2017-05-03,5,1.2040904
2863,2017-05-04,5,0.4767814
2864,2017-05-05,5,0.4696615
2865,2017-05-06,5,0.27359805
2866,2017-05-07,5,0.27905548
2867,2017-05-08,5,0.2813951
2868,2017-05-09,5,0.24317111
2869,2017-05-10,5,0.21675667
2870,2017-05-11,5,0.17986858
2871,2017-05-12,5,0.18294701
2872,2017-05-13,5,0.19856086
2873,2017-05-14,5,0.18210363
2874,2017-05-15,5,0.16792138
2875,2017-05-16,5,0.16805203
2876,2017-05-17,5,0.12890196
2877,2017-05-18,5,0.117715046
2878,2017-05-19,5,0.09799185
2879,2017-05-20,5,0.0900142
2880,2017-05-21,5,0.14585067
2881,2017-05-22,5,0.12630814
2882,2017-05-23,5,0.104618624
2883,2017-05-24,5,0.11651845
2884,2017-05-25,5,0.084557064
2885,2017-05-26,5,0.07898954
2886,2017-05-27,5,0.08834499
2887,2017-05-28,5,0.09522069
2888,2017-05-29,5,0.0970039
2889,2017-05-30,5,0.0866451
2890,2017-05-31,5,0.08693817
2891,2017-06-01,5,0.08030828
2892,2017-06-02,5,0.0827825
2893,2017-06-03,5,0.07819302
2894,2017-06-04,5,0.09271027
2895,2017-06-05,5,0.08456493
2896,2017-06-06,5,0.0735474
2897,2017-06-07,5,0.09031034
2898,2017-06-08,5,0.09655477
2899,2017-06-09,5,0.08760219
2900,2017-06-10,5,0.08155683
2901,2017-06-11,5,0.093112506
2902,2017-06-12,5,0.08683589
2903,2017-06-13,5,0.087396935
2904,2017-06-14,5,0.0903512
2905,2017-06-15,5,0.07966093
2906,2017-06-16,5,0.07799418
2907,2017-06-17,5,0.08443267
2908,2017-06-18,5,0.08348409
2909,2017-06-19,5,0.0433101
2910,2017-06-20,5,0.042102017
2911,2017-06-21,5,0.04543834
2912,2017-06-22,5,0.0464558
2913,2017-06-23,5,0.045806848
2914,2017-06-24,5,0.040097807
2915,2017-06-25,5,0.039981645
2916,2017-06-26,5,0.042415965
2917,2017-06-27,5,0.08149067
2918,2017-06-28,5,0.07668508
2919,2017-06-29,5,0.08805528
2920,2017-06-30,5,0.09203299
2921,2017-07-01,5,0.10574289
2922,2017-07-02,5,0.08846514
2923,2017-07-03,5,0.103689164
2924,2017-07-04,5,0.08897931
2925,2017-07-05,5,0.07820199
2926,2017-07-06,5,0.069943525
2927,2017-07-07,5,0.030709425
2928,2017-07-08,5,0.04371938
2929,2017-07-09,5,0.05379185
2930,2017-07-10,5,0.044730473
2931,2017-07-11,5,0.04026787
2932,2017-07-12,5,0.032758884
2933,2017-07-13,5,0.033948928
2934,2017-07-14,5,0.0342557
2935,2017-07-15,5,0.041195225
2936,2017-07-16,5,0.039647054
2937,2017-07-17,5,0.0
2938,2017-07-18,5,0.00074966287
2939,2017-07-19,5,0.0
2940,2017-07-20,5,0.0004399239
2941,2017-07-21,5,0.0037055113
2942,2017-07-22,5,0.008533989
2943,2017-07-23,5,0.0003151046
2944,2017-07-24,5,0.0
2945,2017-07-25,5,0.011317208
2946,2017-07-26,5,0.0
2947,2017-07-27,5,0.0
2948,2017-07-28,5,0.0
2949,2017-07-29,5,0.0
2950,2017-07-30,5,9.282365e-05
2951,2017-07-31,5,0.0
2952,2017-08-01,5,2.4868688e-05
2953,2017-08-02,5,0.0
2954,2017-08-03,5,0.0
2955,2017-08-04,5,0.0
2956,2017-08-05,5,0.00020498213
2957,2017-08-06,5,0.0
2958,2017-08-07,5,0.0
2959,2017-08-08,5,0.0
2960,2017-08-09,5,0.0
2961,2017-08-10,5,0.0
2962,2017-08-11,5,0.02147056
2963,2017-08-12,5,0.03795825
2964,2017-08-13,5,0.021123795
2965,2017-08-14,5,0.0074637025
2966,2017-08-15,5,0.0029845627
2967,2017-08-16,5,0.0018102505
2968,2017-08-17,5,0.0016381685
2969,2017-08-18,5,0.004620644
2970,2017-08-19,5,0.0012580773
2971,2017-08-20,5,0.00799331
2972,2017-08-21,5,0.0015403215
2973,2017-08-22,5,0.0
2974,2017-08-23,5,0.0
2975,2017-08-24,5,0.0
2976,2017-08-25,5,0.006904124
2977,2017-08-26,5,0.0055834516
2978,2017-08-27,5,0.0040882477
2979,2017-08-28,5,0.0075402893
2980,2017-08-29,5,0.0080290325
2981,2017-08-30,5,0.007120086
2982,2017-08-31,5,0.054988835
2983,2017-09-01,5,0.038095035
2984,2017-09-02,5,0.16323563
2985,2017-09-03,5,0.17193851
2986,2017-09-04,5,0.135107
2987,2017-09-05,5,0.11704357
2988,2017-09-06,5,0.06361465
2989,2017-09-07,5,0.046893023
2990,2017-09-08,5,0.035123017
2991,2017-09-09,5,0.04593618
2992,2017-09-10,5,0.21927278
2993,2017-09-11,5,0.3690955
2994,2017-09-12,5,0.25930497
2995,2017-09-13,5,0.223176
2996,2017-09-14,5,0.17930263
2997,2017-09-15,5,0.1661716
2998,2017-09-16,5,0.22023994
2999,2017-09-17,5,0.2122114
3000,2017-09-18,5,0.16494298
3001,2017-09-19,5,0.18055834
3002,2017-09-20,5,0.14455049
3003,2017-09-21,5,0.13319315
3004,2017-09-22,5,0.122338325
3005,2017-09-23,5,0.108756274
3006,2017-09-24,5,0.09904234
3007,2017-09-25,5,0.10416147
3008,2017-09-26,5,0.077163376
3009,2017-09-27,5,0.081825726
3010,2017-09-28,5,0.07099551
3011,2017-09-29,5,0.07319004
3012,2017-09-30,5,0.071402915
3013,2017-10-01,5,0.067194775
3014,2017-10-02,5,0.06303537
3015,2017-10-03,5,0.052942663
3016,2017-10-04,5,0.05690421
3017,2017-10-05,5,0.057614002
3018,2017-10-06,5,0.10895108
3019,2017-10-07,5,0.13137943
3020,2017-10-08,5,0.093027174
3021,2017-10-09,5,0.07144413
3022,2017-10-10,5,0.065968856
3023,2017-10-11,5,0.055452883
3024,2017-10-12,5,0.06085764
3025,2017-10-13,5,0.059757795
3026,2017-10-14,5,0.056226946
3027,2017-10-15,5,0.05586891
3028,2017-10-16,5,0.05586891
3029,2017-10-17,5,0.022225576
3030,2017-10-18,5,0.021963144
3031,2017-10-19,5,0.0628049
3032,2017-10-20,5,0.04077315
3033,2017-10-21,5,0.0560979
3034,2017-10-22,5,0.108435065
3035,2017-10-23,5,0.18993777
3036,2017-10-24,5,0.11420841
3037,2017-10-25,5,0.06504757
3038,2017-10-26,5,0.060399313
3039,2017-10-27,5,0.08364513
3040,2017-10-28,5,0.100328185
3041,2017-10-29,5,0.107001506
3042,2017-10-30,5,0.21795212
3043,2017-10-31,5,0.11962113
3044,2017-11-01,5,0.13304639
3045,2017-11-02,5,0.19333126
3046,2017-11-03,5,0.18091103
3047,2017-11-04,5,0.16515142
3048,2017-11-05,5,0.45695096
3049,2017-11-06,5,0.64830047
3050,2017-11-07,5,0.6508944
3051,2017-11-08,5,0.6300504
3052,2017-11-09,5,0.64188033
3053,2017-11-10,5,0.50206107
3054,2017-11-11,5,0.4960264
3055,2017-11-12,5,0.53985804
3056,2017-11-13,5,0.49627855
3057,2017-11-14,5,0.37138477
3058,2017-11-15,5,0.28492326
3059,2017-11-16,5,0.26247126
3060,2017-11-17,5,0.27089438
3061,2017-11-18,5,0.28048444
3062,2017-11-19,5,0.2232638
3063,2017-11-20,5,0.22474183
3064,2017-11-21,5,0.21617132
3065,2017-11-22,5,0.1877491
3066,2017-11-23,5,0.18419513
3067,2017-11-24,5,0.21068071
3068,2017-11-25,5,0.2899689
3069,2017-11-26,5,0.3406825
3070,2017-11-27,5,0.27989042
3071,2017-11-28,5,0.20979492
3072,2017-11-29,5,0.28013155
3073,2017-11-30,5,0.2802868
3074,2017-12-01,5,0.2511569
3075,2017-12-02,5,0.27217716
3076,2017-12-03,5,0.30135292
3077,2017-12-04,5,0.24362859
3078,2017-12-05,5,0.21192336
3079,2017-12-06,5,0.21376142
3080,2017-12-07,5,0.20437974
3081,2017-12-08,5,0.25573415
3082,2017-12-09,5,0.25587797
3083,2017-12-10,5,0.33380854
3084,2017-12-11,5,1.1587287
3085,2017-12-12,5,1.1028607
3086,2017-12-13,5,0.9168799
3087,2017-12-14,5,0.92001456
3088,2017-12-15,5,0.9329553
3089,2017-12-16,5,0.9062408
3090,2017-12-17,5,0.9430062
3091,2017-12-18,5,1.1276712
3092,2017-12-19,5,0.91450965
3093,2017-12-20,5,0.92841625
3094,2017-12-21,5,0.9350414
3095,2017-12-22,5,0.8848665
3096,2017-12-23,5,0.9157323
3097,2017-12-24,5,1.0725338
3098,2017-12-25,5,1.0371246
3099,2017-12-26,5,1.0718666
3100,2017-12-27,5,3.0032885
3101,2017-12-28,5,2.729198
3102,2017-12-29,5,3.3578124
3103,2017-12-30,5,3.4955437
3104,2017-12-31,5,3.4718742
3105,2018-01-01,5,4.6601477
3106,2018-01-02,5,4.666688
3107,2018-01-03,5,4.7091737
3108,2018-01-04,5,4.6833377
3109,2018-01-05,5,4.689906
3110,2018-01-06,5,4.6810083
3111,2018-01-07,5,4.658086
3112,2018-01-08,5,4.982147
3113,2018-01-09,5,5.092705
3114,2018-01-10,5,5.235616
3115,2018-01-11,5,5.2031646
3116,2018-01-12,5,5.237946
3117,2018-01-13,5,5.2311044
3118,2018-01-14,5,5.2233152
3119,2018-01-15,5,5.212913
3120,2018-01-16,5,5.2103186
3121,2018-01-17,5,5.213229
3122,2018-01-18,5,5.146558
3123,2018-01-19,5,5.15197
3124,2018-01-20,5,5.1976914
3125,2018-01-21,5,5.2169156
3126,2018-01-22,5,5.2246947
3127,2018-01-23,5,5.2149897
3128,2018-01-24,5,5.24551
3129,2018-01-25,5,5.215146
3130,2018-01-26,5,5.1922336
3131,2018-01-27,5,5.162531
3132,2018-01-28,5,5.1746955
3133,2018-01-29,5,5.2048287
3134,2018-01-30,5,5.3295836
3135,2018-01-31,5,5.2598553
3136,2018-02-01,5,5.226068
3137,2018-02-02,5,5.807606
3138,2018-02-03,5,5.806411
3139,2018-02-04,5,5.5175743
3140,2018-02-05,5,5.513893
3141,2018-02-06,5,5.5719604
3142,2018-02-07,5,5.5581336
3143,2018-02-08,5,5.5463395
3144,2018-02-09,5,5.7880945
3145,2018-02-10,5,5.8394322
3146,2018-02-11,5,5.5514965
3147,2018-02-12,5,5.8363347
3148,2018-02-13,5,5.8407774
3149,2018-02-14,5,5.8598146
3150,2018-02-15,5,5.854339
3151,2018-02-16,5,5.8348947
3152,2018-02-17,5,5.8759704
3153,2018-02-18,5,5.9377737
3154,2018-02-19,5,6.0371594
3155,2018-02-20,5,6.0392585
3156,2018-02-21,5,6.051305
3157,2018-02-22,5,6.2712274
3158,2018-02-23,5,6.279061
3159,2018-02-24,5,6.304324
3160,2018-02-25,5,6.2460704
3161,2018-02-26,5,6.31131
